iso,adm1,umd_tree_cover_loss__year,umd_tree_cover_loss__ha,gfw_gross_emissions_co2e_all_gases__Mg
MEX,Colima,2012,263.28379013319459049,95321.23577984981358
MEX,Distrito Federal,2012,5.38530534111436648,2816.575258842490836
MEX,Durango,2012,1878.38803417312521546,426669.025398288061360
MEX,Guanajuato,2012,147.86617417678717772,63288.705041955670871
MEX,Guerrero,2012,8172.16356735531588567,3380580.450980394452558
MEX,Hidalgo,2012,5434.12230076678319683,2624214.146075250797518
MEX,Jalisco,2012,1828.62580550271249826,715139.5000037229981805
MEX,M�xico,2012,403.99028100681208751,180152.907947125566244
MEX,Michoac�n,2012,3653.56896829342143405,1639287.5636180314754267
MEX,Morelos,2012,42.14275421814995793,16956.937621510590484
MEX,Nayarit,2012,1382.71894371232012478,472692.4236670914545165
MEX,Nuevo Le�n,2012,2524.61234578954781096,373941.096163988159100
MEX,Oaxaca,2012,13649.00719532419260773,6396436.118326310667029
MEX,Puebla,2012,2138.50771302247336057,999333.8288927710920665
MEX,Quer�taro,2012,406.49627834971695701,116290.529030645000179
MEX,Quintana Roo,2012,17127.87268961807841821,6800916.867748455760270
MEX,San Luis Potos�,2012,3501.29890307338255041,1430427.2934819974153309
MEX,Sinaloa,2012,2415.28713546437028953,721689.1702422213701110
MEX,Sonora,2012,866.82503063225380961,148660.9140146368538841
MEX,Tabasco,2012,4885.47925332578903408,2092964.282058901582617
MEX,Tamaulipas,2012,7978.49318173962285909,1864350.0769357947895080
MEX,Tlaxcala,2012,95.07324106320207335,54730.759775682598046
MEX,Veracruz,2012,15061.12223479593324906,6092970.658238691662863
MEX,Yucat�n,2012,15526.15634072427764839,5482243.476723191483364
MEX,Zacatecas,2012,38.66812938996853373,4615.894261777578599
MEX,Aguascalientes,2013,1.07230322161566853,150.221407511004632
MEX,Baja California Sur,2013,2.39973420649631077,815.858804476335045
MEX,Baja California,2013,130.25000893199766882,9448.2408521766122691
MEX,Campeche,2013,42752.08832725856903640,16713198.550046555120120
MEX,Chiapas,2013,35114.05998906804177093,17167619.991968229203904
MEX,Chihuahua,2013,2011.07900732411967558,299912.5544269006369725
MEX,Coahuila,2013,251.58804794152665607,25985.1658879928839157
MEX,Colima,2013,284.97453776693571435,113573.335134945170113
MEX,Distrito Federal,2013,5.53018526808593686,3127.884691309715269
MEX,Durango,2013,3051.12894477295754012,638050.726830855150919
MEX,Guanajuato,2013,217.42271082164298416,60458.0279651221128783
MEX,Guerrero,2013,9152.66602791602580612,3694593.032732221440392
MEX,Hidalgo,2013,3112.41680647871909583,1285894.417165091541844
MEX,Jalisco,2013,3705.28245943585280732,1477792.266328811635073
MEX,M�xico,2013,584.58458181170574761,252958.048135032834229
MEX,Michoac�n,2013,6837.85632261894045242,3056931.917817491213458
MEX,Morelos,2013,30.41282273611979224,11615.963898327847318
MEX,Nayarit,2013,2252.23461247133187942,844267.1751485695124775
MEX,Nuevo Le�n,2013,1280.55844083469501402,203228.1641760426582366
MEX,Oaxaca,2013,15536.77328499276681798,7483531.393657086488789
MEX,Puebla,2013,3173.86568397392477662,1432809.069022643754712
MEX,Quer�taro,2013,125.46425127730794404,27637.3421177343544463
MEX,Quintana Roo,2013,27738.61303050246689776,11188635.963002533901531
MEX,San Luis Potos�,2013,5036.15236205909279071,1781860.3243329060853850
MEX,Sinaloa,2013,2962.62226042605337888,866576.0389778495870738
MEX,Sonora,2013,613.29955058800397810,98267.8789011811343841
MEX,Tabasco,2013,6961.61230586453116660,3145988.173931048444287
MEX,Tamaulipas,2013,6750.25303784415600456,1744718.4276136654762259
MEX,Tlaxcala,2013,46.19658156185004117,24549.825017014121948
MEX,Veracruz,2013,20811.23918389727134408,8621216.0098211871367645
MEX,Yucat�n,2013,18405.42094614517564534,6783791.7301543179258280
MEX,Zacatecas,2013,108.70825331214194901,13021.1886797448499535
MEX,Baja California Sur,2014,3.67692290393446187,876.416417986857992
MEX,Baja California,2014,228.79411286797972383,15599.0633727669044665
MEX,Campeche,2014,27117.40251036293223547,10713513.102473544403921
MEX,Chiapas,2014,33086.37136164676505267,16013241.259421498631550
MEX,Chihuahua,2014,792.02980536689436248,132557.580308711758344
MEX,Coahuila,2014,134.18581697984269445,19120.875625933572001
MEX,Colima,2014,209.05504419694116255,85023.618816333155946
MEX,Distrito Federal,2014,2.91053013158094647,1081.306401436690932
MEX,Durango,2014,1201.87796227829520899,259633.937648030327713
MEX,Guanajuato,2014,48.47416310121527366,18607.594494106493568
MEX,Guerrero,2014,7533.04204048836455714,3157468.371112377538405
MEX,Hidalgo,2014,2669.74217139487459473,1201777.622096566963882
MEX,Jalisco,2014,2238.92486531545990514,917630.719647358097253
MEX,M�xico,2014,397.30488212684468499,173247.425720689559413
MEX,Michoac�n,2014,4629.58997736825467159,2147694.820549898214830
MEX,Morelos,2014,50.00131432989258855,21854.656149109041620
MEX,Nayarit,2014,1645.36733490414943432,630155.380718083583845
MEX,Nuevo Le�n,2014,1380.84609668817226078,222948.353754054361536
MEX,Oaxaca,2014,15892.43723504630528750,7497908.543606079829717
MEX,Puebla,2014,2834.55472987516453805,1340930.6367366193396755
MEX,Quer�taro,2014,65.46423575296007159,17353.3804623247964934
MEX,Quintana Roo,2014,16253.92438961192951390,6704728.335736009048912
MEX,San Luis Potos�,2014,2171.75830217392302413,885084.2685849551977136
MEX,Sinaloa,2014,1717.37384017766959665,521306.3882371378793575
MEX,Sonora,2014,262.55680387156441451,47628.2291421183888472
MEX,Tabasco,2014,7414.53510644185027811,3462080.4545501159484585
MEX,Tamaulipas,2014,3737.50648314663819516,1008486.3274322124133609
MEX,Tlaxcala,2014,21.92801657130967967,13313.682085850357605
MEX,Veracruz,2014,17995.79350053790284419,7665343.056917313208663
MEX,Yucat�n,2014,18972.62128939729688749,7149281.1903377261616146
MEX,Zacatecas,2014,39.72293583901367746,6030.776596158927293
MEX,Baja California,2015,235.39254738650946710,14694.041582200304251
MEX,Campeche,2015,41312.40129031873965386,16704379.378642953381330
MEX,Chiapas,2015,32091.30204882616144754,15749332.2328217249824665
MEX,Chihuahua,2015,216.17061655632919055,34519.012168855254020
MEX,Coahuila,2015,58.09347341198677338,10415.4424539532341095
MEX,Colima,2015,253.20770688539388927,104086.195160808870033
MEX,Distrito Federal,2015,0.65465163527560763,288.65455658934895
MEX,Durango,2015,742.54786702928057146,162351.860793519393154
MEX,Guanajuato,2015,18.58329129181640372,10617.676792944815058
MEX,Guerrero,2015,7756.39581549520002011,3266156.620101852568541
MEX,Hidalgo,2015,1791.50857000006364146,830660.359092301244983
MEX,Jalisco,2015,2225.91902552447156596,960614.592637056118497
MEX,M�xico,2015,219.53309263499562941,131260.531496117539046
MEX,Michoac�n,2015,5135.89431760155001534,2380100.011343600798219
MEX,Morelos,2015,17.42069700671224239,7894.25695411299908
MEX,Nayarit,2015,1411.26441167889361665,559944.243004063733765
MEX,Nuevo Le�n,2015,979.92660586173834622,167033.419439578562113
MEX,Oaxaca,2015,13858.68656472193159713,6670922.2686098809681546
MEX,Puebla,2015,3026.59353117013997060,1426095.607984188107932
MEX,Quer�taro,2015,29.67323247011935687,7465.268519471604911
MEX,Quintana Roo,2015,37303.26813338589407917,15641999.004163812351403
MEX,San Luis Potos�,2015,2099.85619229491109624,839442.7751593825365046
MEX,Sinaloa,2015,966.37803315982332656,295270.4152563536711047
MEX,Sonora,2015,41.16708092432944425,6391.431831849847167
MEX,Tabasco,2015,7272.57628039622235073,3510453.341604563605381
MEX,Tamaulipas,2015,2193.73602739237793333,590047.9082350963903111
MEX,Tlaxcala,2015,21.76569651778103489,15621.62485048094138
MEX,Veracruz,2015,16834.19111059801080384,7380319.193627092803448
MEX,Yucat�n,2015,19535.98339920763322689,7582498.3270326875507736
MEX,Zacatecas,2015,0.78944447914062504,200.277469955593834
MEX,Baja California,2016,31.56830822786241753,2450.0606768611644035
MEX,Campeche,2016,56423.86824446973288150,23155284.809324441215977
MEX,Chiapas,2016,68235.51498191437442211,34248828.059874463068580
MEX,Chihuahua,2016,1179.57327265962792596,199564.339536557210022
MEX,Coahuila,2016,71.46024912344941790,11215.909019065583393
MEX,Colima,2016,405.78867818178504980,167402.014002532813507
MEX,Distrito Federal,2016,5.31208555860677125,2444.041036066427988
MEX,Durango,2016,1121.72532108828048275,260146.912952757479186
MEX,Guanajuato,2016,33.22354605845921006,15927.872133898138163
MEX,Guerrero,2016,10348.46286227264258735,4363529.266836604850888
MEX,Hidalgo,2016,3114.20973983788773471,1424647.079451751470068
MEX,Jalisco,2016,3746.24207184009755129,1603195.734804188469910
MEX,M�xico,2016,443.81427823160251900,230034.698952831405812
MEX,Michoac�n,2016,7390.55243248008716881,3623626.902326074939380
MEX,Morelos,2016,27.55677443461479731,12132.9398752162813115
MEX,Nayarit,2016,1563.07341997947050052,612962.328967855961891
MEX,Nuevo Le�n,2016,1615.35698651485811790,285561.802791919188439
MEX,Oaxaca,2016,26191.39227601202664789,13062517.081492912329221
MEX,Puebla,2016,4943.85071595066439642,2428239.627756118011973
MEX,Quer�taro,2016,170.67796593999472990,47481.320369566184385
MEX,Quintana Roo,2016,18124.09013201107632897,7761577.8174241815128565
MEX,San Luis Potos�,2016,3418.51458544902646914,1302227.675500141088012
MEX,Sinaloa,2016,1491.74104482071181548,476395.1177600735787985
MEX,Sonora,2016,90.91837017375869741,13404.293200206017635
MEX,Tabasco,2016,10895.91250531893108446,5317614.224327291199151
MEX,Tamaulipas,2016,4826.98007085022424813,1325853.0607210657581705
MEX,Tlaxcala,2016,15.32010784070095250,10328.53851301116816
MEX,Veracruz,2016,23843.76046492267836186,10680774.982362533074401
MEX,Yucat�n,2016,24411.62064666678125700,9561884.804904906551256
MEX,Zacatecas,2016,0.49992069124023443,95.519880898786235
MEX,Aguascalientes,2017,0.071586446,8.312003855
MEX,Baja California,2017,320.47479716478561037,24586.6698030124581854
MEX,Campeche,2017,70695.70360988034711595,29912813.625253042388466
MEX,Chiapas,2017,50759.16431370058007355,25717768.459551117943029
MEX,Chihuahua,2017,1989.98694813461940640,347038.5003883428547417
MEX,Coahuila,2017,42.50777559676540874,6772.766085873587125
MEX,Colima,2017,452.72090376575170750,195708.039151670595475
MEX,Distrito Federal,2017,1.96468935764431439,1189.618002515444263
MEX,Durango,2017,1396.99803418820310949,318467.359188695275427
MEX,Guanajuato,2017,36.30951639441514524,19797.628999045684191
MEX,Guerrero,2017,8180.65841455872519302,3526432.646356493211433
MEX,Hidalgo,2017,3491.35067256230357070,1663843.334316525173779
MEX,Jalisco,2017,4202.92983180415424204,1870371.730912922752106
MEX,M�xico,2017,622.79916636975383396,320118.630753079381085
MEX,Michoac�n,2017,5925.52377998301588776,2948668.151223344701739
MEX,Morelos,2017,51.59691364760633496,23855.681197241677813
MEX,Nayarit,2017,1906.89968185759054782,778095.527291587210425
MEX,Nuevo Le�n,2017,1621.37864115563181755,294903.8197771773185156
MEX,Oaxaca,2017,30964.28934975704359154,15877028.893839926674194
MEX,Puebla,2017,4054.94111972710453587,1996156.182964315404743
MEX,Quer�taro,2017,104.08266942757922868,32120.775832211894786
MEX,Quintana Roo,2017,35511.37034974581761154,15560817.551894439535889
MEX,San Luis Potos�,2017,4856.51526391889130161,2012795.765398807303942
MEX,Sinaloa,2017,837.90028541255655385,265156.212629228697266
MEX,Sonora,2017,681.08912105288038008,101340.396377736651037
MEX,Tabasco,2017,13946.27844801878549029,7031129.896017001175727
MEX,Tamaulipas,2017,5822.83079463653652501,1577459.903106995850562
MEX,Tlaxcala,2017,50.29594372161135535,29260.766853351924205
MEX,Veracruz,2017,25015.58061104372987993,11489150.361192681575228
MEX,Yucat�n,2017,25242.25240519433704382,10220668.3932948839699045
MEX,Zacatecas,2017,1.0724212394357642,205.15751781511946
MEX,Baja California,2018,1035.13294223386549413,103685.286820455667223
MEX,Campeche,2018,40340.44388829944280690,17062701.9114019224225376
MEX,Chiapas,2018,54197.19476579779540913,27285770.113139069589778
MEX,Chihuahua,2018,4741.33376957202722378,863019.4773554371446645
MEX,Coahuila,2018,531.17243224534814818,60952.593082714286166
MEX,Colima,2018,456.51598756032033186,200418.383129576464308
MEX,Distrito Federal,2018,23.50101852351887772,11184.44617295241489
MEX,Durango,2018,2211.00645997850398831,537512.285386954967642
MEX,Guanajuato,2018,75.36240432079212326,45555.801344993889886
MEX,Guerrero,2018,11928.27620320556135734,5134020.063563049103872
MEX,Hidalgo,2018,3359.65038879335429822,1632572.123371301893305
MEX,Jalisco,2018,7928.20320967813265687,3490598.160646415214709
MEX,M�xico,2018,983.87583251413194941,506383.081859129193679
MEX,Michoac�n,2018,10061.88908806310296321,5044898.7758895635866405
MEX,Morelos,2018,105.15967059744901847,49516.254166038572460
MEX,Nayarit,2018,2761.76360718669698717,1163299.458943335038681
MEX,Nuevo Le�n,2018,1730.63724358693122141,326009.6928243332907305
MEX,Oaxaca,2018,31352.40196821970007076,15990303.693772631695181
MEX,Puebla,2018,4551.49579137812208191,2321535.901470272794839
MEX,Quer�taro,2018,124.55543091392684995,40280.040195386831265
MEX,Quintana Roo,2018,15149.76792716590217231,6686058.313015853337138
MEX,San Luis Potos�,2018,4390.19224159294509794,1825605.716360271240042
MEX,Sinaloa,2018,1836.76086255595148165,616824.995226108799556
MEX,Sonora,2018,1803.93138401191566876,280191.9477687819963065
MEX,Tabasco,2018,10838.71706789516694374,5406262.138408837099887
MEX,Tamaulipas,2018,7038.26466108347240854,2127438.3190622823246196
MEX,Tlaxcala,2018,133.53027241530393004,89429.716439011362367
MEX,Veracruz,2018,28369.57383359024460345,13476281.659180726518930
MEX,Yucat�n,2018,19082.13737567701658848,7886071.523478538339962
MEX,Zacatecas,2018,8.2733458286773013,1423.55769537609149
MEX,Baja California,2019,158.11744438168733346,10540.8838706860588483
MEX,Campeche,2019,53344.94129527049740407,23220703.676728148123127
MEX,Chiapas,2019,70322.30443893556197572,36918479.757413433662289
MEX,Chihuahua,2019,509.72656108505196375,78248.652499866415919
MEX,Coahuila,2019,250.16308281855038302,43432.687029328327369
MEX,Colima,2019,367.27696263963872289,163326.566581745061386
MEX,Distrito Federal,2019,12.73134070685981219,6405.360962668792865
MEX,Durango,2019,1415.29417393336753232,347774.279118663324824
MEX,Guanajuato,2019,47.10174433110138905,29869.544865549848143
MEX,Guerrero,2019,7284.79664439505074285,3137798.619793369608281
MEX,Hidalgo,2019,3985.92915364996340439,1967748.792330299220235
MEX,Jalisco,2019,6108.15108959191150578,2793261.231236721724651
MEX,M�xico,2019,490.63527901968964678,255993.419092915431239
MEX,Michoac�n,2019,6503.22853730115642791,3197995.375419191631064
MEX,Morelos,2019,31.84598500776910235,15408.932436990153488
MEX,Nayarit,2019,2001.91342711202142502,821808.922856508707517
MEX,Nuevo Le�n,2019,1327.49357944171002385,271970.281429720821093
MEX,Oaxaca,2019,33348.84091100417021921,17796352.117235350295102
MEX,Puebla,2019,4637.55246240025067776,2336944.124006078085443
MEX,Quer�taro,2019,142.36026489050128230,44995.634104476793377
MEX,Quintana Roo,2019,35096.44102093950011543,15929944.520861212162303
MEX,San Luis Potos�,2019,8122.45190251328651605,2948331.947743597977433
MEX,Sinaloa,2019,965.75580593680568901,331984.013228003344055
MEX,Sonora,2019,86.62064785420898801,14450.5398295607184443
MEX,Tabasco,2019,22580.74335007018856820,11385351.624369457270025
MEX,Tamaulipas,2019,5486.25452453268343715,1729385.491770954899021
MEX,Tlaxcala,2019,146.19280210144648283,68190.805549950229365
MEX,Veracruz,2019,35740.90627923333258990,17470564.6543033208448517
MEX,Yucat�n,2019,26912.63542878100026016,11476330.3662398579041296
MEX,Zacatecas,2019,9.3771887068782539,1015.851793715523387
MEX,Aguascalientes,2020,0.07160785,26.636422157436193
MEX,Baja California Sur,2020,0.2121839954123264,67.110072995376385
MEX,Baja California,2020,226.18051500117193691,18785.3974294198854323
MEX,Campeche,2020,80949.90057524766911031,34546050.735226696648101
MEX,Chiapas,2020,47455.86807264374977908,24922884.806513302760885
MEX,Chihuahua,2020,352.90089958761383508,65438.664503701043660
MEX,Coahuila,2020,64.84895349551539856,11559.02071500432063
MEX,Colima,2020,410.51475321846744895,188173.945451574731595
MEX,Distrito Federal,2020,2.98348221928385409,1660.20405503823627
MEX,Durango,2020,1058.12999117501857529,268198.355194963708169
MEX,Guanajuato,2020,95.10645768305661005,41051.338763718592456
MEX,Guerrero,2020,6180.59528761292964562,2862963.976665410274207
MEX,Hidalgo,2020,5776.95486112133690371,2928888.667634589281862
MEX,Jalisco,2020,4107.90054720196584850,1873575.277433202198485
MEX,M�xico,2020,404.53674837231752736,194306.122612831398626
MEX,Michoac�n,2020,4638.36439299153826401,2303453.846077685313442
MEX,Morelos,2020,15.23032425179253659,7378.708781776638438
MEX,Nayarit,2020,1722.10142350173478380,714480.221608198720429
MEX,Nuevo Le�n,2020,1322.04057445082541087,270625.088649811432899
MEX,Oaxaca,2020,20610.39779122403111624,10755543.021974195832766
MEX,Puebla,2020,5852.10453437193846647,3006761.105809586636863
MEX,Quer�taro,2020,97.08879555584199484,33077.874994833571951
MEX,Quintana Roo,2020,55353.70120484810970937,25369709.301456126794752
MEX,San Luis Potos�,2020,4757.17443929466620865,2210149.902247623289305
MEX,Sinaloa,2020,1010.36472014759751223,387117.408608125563837
MEX,Sonora,2020,109.51333369674264151,19084.117659291826803
MEX,Tabasco,2020,8500.41288804948333862,4488253.291001760495843
MEX,Tamaulipas,2020,4600.50570259789212430,1571952.1703597105348684
MEX,Tlaxcala,2020,325.66222095609410093,143735.843597959918869
MEX,Veracruz,2020,21106.57829907573739896,10306860.279114331684438
MEX,Yucat�n,2020,22412.91210427143013847,9721258.226417187786435
MEX,Zacatecas,2020,5.43190525346028568,788.137719264837043
MEX,Baja California,2021,345.68502728194712199,26151.8793633859933244
MEX,Campeche,2021,31785.38727530776947425,14932124.406272922809836
MEX,Chiapas,2021,28054.13755324806088172,14946829.621167615057551
MEX,Chihuahua,2021,3391.31629255691461630,634125.120894841793582
MEX,Coahuila,2021,4279.61020126807806876,636408.906372093341161
MEX,Colima,2021,304.54236186851010876,151197.227640952177873
MEX,Distrito Federal,2021,5.23899294931640595,3129.77699427900219
MEX,Durango,2021,2036.83467011497800585,486170.250381520715518
MEX,Guanajuato,2021,456.18696438282874718,216913.228484563768841
MEX,Guerrero,2021,5407.74510197184448754,2561704.894732765749097
MEX,Hidalgo,2021,3431.67729920839913315,1752423.164483588345905
MEX,Jalisco,2021,4308.52224283554831728,1979673.865072763623008
MEX,M�xico,2021,594.52912440880978885,321053.441433763350187
MEX,Michoac�n,2021,6888.42999020106549932,3598693.919034416469789
MEX,Morelos,2021,18.65631929635199709,9031.04570588442196
MEX,Nayarit,2021,1589.58384804942324044,684810.707461668938722
MEX,Nuevo Le�n,2021,6622.32679978808148241,1402997.240287195403492
MEX,Oaxaca,2021,19753.35635750533759032,10540699.804614472936970
MEX,Puebla,2021,5521.89112601977375231,2965186.157513915219643
MEX,Quer�taro,2021,245.23428907280141216,75616.273902596296733
MEX,Quintana Roo,2021,13390.73746646489206329,6395824.315833119747362
MEX,San Luis Potos�,2021,4898.99098554603559203,1732269.9528797330612855
MEX,Sinaloa,2021,816.52991910588419666,330310.902896060855265
MEX,Sonora,2021,318.94105751805784320,60667.9981510451714955
MEX,Tabasco,2021,5483.73362498648778022,3764698.197569724036698
MEX,Tamaulipas,2021,8000.46154090096294812,2208064.906287860717312
MEX,Tlaxcala,2021,635.41791280100680878,360451.403018631487425
MEX,Veracruz,2021,18376.10846009917408769,9808232.852938239909410
MEX,Yucat�n,2021,12031.34718574562790199,5407702.282225015785883
MEX,Zacatecas,2021,86.25915485231890628,16782.614975424126467
MEX,Aguascalientes,2022,1.8612159353320314,179.57381588771116
MEX,Baja California Sur,2022,0.848551786,213.888395502095119
MEX,Baja California,2022,247.94968741611124439,18507.1579408187809274
MEX,Campeche,2022,31046.16139468278045588,14370810.096502750621271
MEX,Chiapas,2022,27955.43017621340925870,14977308.371646731246514
MEX,Chihuahua,2022,3173.97834946918682992,528215.636737682853051
MEX,Coahuila,2022,2039.44884806113465132,265976.944052261433885
MEX,Colima,2022,263.66670426501736033,137049.8454120579996064
MEX,Distrito Federal,2022,49.11640099782558539,35062.86365283577054
MEX,Durango,2022,2094.93850815075548637,485882.896255219225781
MEX,Guanajuato,2022,89.63744971906140077,42626.726094467337995
MEX,Guerrero,2022,4728.52912641828549078,2139444.423250220284886
MEX,Hidalgo,2022,2430.50359137007557832,1296813.186716120405162
MEX,Jalisco,2022,4667.70605932439322326,2143308.051465914199928
MEX,M�xico,2022,772.16170218727541600,453765.174711373526153
MEX,Michoac�n,2022,5633.42563080427717161,2942330.529280057405532
MEX,Morelos,2022,45.68382522974501705,21859.233332879954352
MEX,Nayarit,2022,5380.69657620515848253,9955035.398193715244830
MEX,Nuevo Le�n,2022,3096.23287579090838993,721940.9607104282373385
MEX,Oaxaca,2022,21789.45114644585000758,11854910.802702818845637
MEX,Puebla,2022,3348.58393586934446982,1868045.568459411528194
MEX,Quer�taro,2022,71.18959686813370441,22233.801969240502047
MEX,Quintana Roo,2022,17319.98348275381425440,8109781.364242105745056
MEX,San Luis Potos�,2022,2770.79256203469499892,1269031.355853407902728
MEX,Sinaloa,2022,773.82124854195208781,300351.8777003171184805
MEX,Sonora,2022,250.96208816947318443,26728.4903132985582835
MEX,Tabasco,2022,3557.87659445354209162,2531646.393078721161454
MEX,Tamaulipas,2022,7933.66169369924340129,2251238.155657183293170
MEX,Tlaxcala,2022,273.02298340921335069,182665.727649777181413
MEX,Veracruz,2022,15433.85827767580616257,8443416.661747575879386
MEX,Yucat�n,2022,11551.86319157865581104,5306472.972933606179586
MEX,Zacatecas,2022,64.83597384731993701,5243.202706853044775
MEX,Baja California Sur,2023,0.28303288003472225,87.039913951604300
MEX,Baja California,2023,54.02018881702797069,5143.043809539509740
MEX,Campeche,2023,64715.93767477747237623,29267544.085724350124523
MEX,Chiapas,2023,35404.94699814633936015,19352920.331734985291644
MEX,Chihuahua,2023,1197.44714730959973882,231827.781480879445696
MEX,Coahuila,2023,702.74509901209470066,112933.914908848276744
MEX,Colima,2023,360.98328407403651559,185900.851314735309294
MEX,Distrito Federal,2023,110.06106399193519238,65794.17869199917645
MEX,Durango,2023,2182.28094463623713249,525951.536310541959341
MEX,Guanajuato,2023,127.65925569127395011,71739.510435859772858
MEX,Guerrero,2023,7894.31519926739167403,3825804.158692231677644
MEX,Hidalgo,2023,2520.39390404135025012,1330202.573275512779366
MEX,Jalisco,2023,8151.58258156873811351,3853139.474076206525589
MEX,M�xico,2023,1029.91661750063530247,514280.312194248448196
MEX,Michoac�n,2023,5290.99501979631047388,2762356.183766368099492
MEX,Morelos,2023,48.99039108270399415,24918.700827865824988
MEX,Nayarit,2023,2570.97671254098831472,1162116.649542456955611
MEX,Nuevo Le�n,2023,2846.26981336964334941,773760.430179212352039
MEX,Oaxaca,2023,16684.27385138489118854,8781148.775189921900536
MEX,Puebla,2023,3317.08411706812173616,1840914.561317440670826
MEX,Quer�taro,2023,79.77355658801649814,27664.468867405969277
MEX,Quintana Roo,2023,18135.42259327757541613,8612084.108587434870689
MEX,San Luis Potos�,2023,1920.99975677045370893,916164.199510659587149
MEX,Sinaloa,2023,2484.51013232559637976,923642.489767977885490
MEX,Sonora,2023,1545.42370172085087433,332410.876038105276440
MEX,Tabasco,2023,7490.24419736965146268,4770529.421569865477471
MEX,Tamaulipas,2023,6375.65135169049320147,2280334.7670737724463377
MEX,Tlaxcala,2023,185.85818978259336722,93228.403401436152539
MEX,Veracruz,2023,16256.00546902166928309,8944664.757923005525021
MEX,Yucat�n,2023,16054.77214377992205164,7562215.347581082651464
MEX,Zacatecas,2023,611.22376423546904707,122640.223700942141776